"","Date","Date_Exposed","DAE","Pool","Pool_Endo","Group","Endophyte","Distance","Plant","Leaf","Dam","Rhiz","Coll","Pucc","Sept"
"16514","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",24,126,1,"D",1,0,0,0
"16515","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",24,126,2,"ND",0,0,0,0
"16516","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",24,126,3,"D",1,0,0,0
"16517","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",24,126,4,"D",1,0,0,0
"16518","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",24,126,5,"ND",0,0,0,0
"16519","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",24,126,6,"D",0,0,1,0
"16520","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",24,126,7,"ND",0,0,0,0
"16521","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",24,296,1,"ND",0,0,0,0
"16522","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",24,296,2,"D",1,0,0,0
"16523","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",24,296,3,"D",1,0,0,0
"16524","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",24,296,4,"D",1,0,0,0
"16525","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",24,296,5,"ND",0,0,0,0
"16526","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",24,296,6,"ND",0,0,0,0
"16527","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",24,296,7,"D",1,0,1,0
"16528","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",24,265,1,"D",1,0,0,0
"16529","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",24,265,2,"D",0,0,1,0
"16530","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",24,265,3,"ND",0,0,0,0
"16531","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",24,265,4,"ND",0,0,0,0
"16532","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",24,265,5,"D",1,0,1,0
"16533","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",24,265,6,"D",1,0,0,0
"16534","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",24,265,7,"D",0,0,1,0
"16535","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",36,167,1,"D",1,0,0,0
"16536","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",36,167,2,"ND",0,0,0,0
"16537","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",36,167,3,"D",1,0,0,0
"16538","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",36,167,4,"D",1,0,0,0
"16539","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",36,167,5,"ND",0,0,0,0
"16540","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",36,167,6,"ND",0,0,0,0
"16541","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",36,167,7,"D",1,0,1,0
"16542","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Confirmed",36,103,1,"ND",0,0,0,0
"16543","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Confirmed",36,103,2,"D",1,0,0,0
"16544","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Confirmed",36,103,3,"D",1,0,0,0
"16545","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Confirmed",36,103,4,"ND",0,0,0,0
"16546","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Confirmed",36,103,5,"D",1,0,0,0
"16547","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Confirmed",36,103,6,"ND",0,0,0,0
"16548","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Confirmed",36,103,7,"D",0,0,1,0
"16549","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",36,160,1,"D",1,0,0,0
"16550","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",36,160,2,"D",1,0,1,0
"16551","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",36,160,3,"ND",0,0,0,0
"16552","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",36,160,4,"D",1,0,0,0
"16553","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",36,160,5,"D",1,0,1,0
"16554","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",36,160,6,"ND",0,0,0,0
"16555","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",36,160,7,"ND",0,0,0,0
"16556","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",36,139,1,"D",0,0,1,0
"16557","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",36,139,2,"ND",0,0,0,0
"16558","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",36,139,3,"D",0,0,1,0
"16559","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",36,139,4,"D",0,0,1,0
"16560","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",36,139,5,"D",1,0,0,0
"16561","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",36,139,6,"ND",0,0,0,0
"16562","9/4/18","8/10/18",25,26,"Endo_Inoc","Exp","Inoculated",36,139,7,"ND",0,0,0,0
"16654","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Free",0,443,1,"ND",0,0,0,0
"16655","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Free",0,443,2,"ND",0,0,0,0
"16656","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Free",0,443,3,"D",1,0,0,0
"16657","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Free",0,443,4,"ND",0,0,0,0
"16658","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Free",0,443,5,"D",1,0,0,0
"16659","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Free",0,443,6,"D",1,0,0,0
"16660","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Free",0,443,7,"D",0,0,1,0
"16661","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",12,13,1,"D",0,0,1,0
"16662","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",12,13,2,"ND",0,0,0,1
"16663","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",12,13,3,"D",0,0,1,0
"16664","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",12,13,4,"ND",0,0,0,0
"16665","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",12,13,5,"ND",0,0,0,0
"16666","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",12,13,6,"D",1,0,1,0
"16667","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",12,13,7,"ND",0,0,0,1
"16668","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Confirmed",12,194,1,"D",1,0,1,0
"16669","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Confirmed",12,194,2,"ND",0,0,0,0
"16670","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Confirmed",12,194,3,"D",0,0,1,0
"16671","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Confirmed",12,194,4,"ND",0,0,0,0
"16672","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Confirmed",12,194,5,"ND",0,0,0,0
"16673","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Confirmed",12,194,6,"D",1,0,0,0
"16674","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Confirmed",12,194,7,"ND",0,0,0,0
"16675","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",12,56,1,"D",1,0,1,0
"16676","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",12,56,2,"ND",0,0,0,0
"16677","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",12,56,3,"D",1,0,0,0
"16678","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",12,56,4,"D",1,0,1,0
"16679","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",12,56,5,"ND",0,0,0,0
"16680","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",12,56,6,"ND",0,0,0,0
"16681","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",12,56,7,"D",1,0,0,1
"16682","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",12,254,1,"D",0,0,0,0
"16683","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",12,254,2,"ND",0,0,0,0
"16684","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",12,254,3,"ND",0,0,0,0
"16685","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",12,254,4,"D",0,0,1,0
"16686","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",12,254,5,"D",1,0,1,0
"16687","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",12,254,6,"ND",0,0,0,0
"16688","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",12,254,7,"D",0,0,1,0
"16689","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",24,268,1,"D",1,0,1,0
"16690","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",24,268,2,"ND",0,0,0,0
"16691","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",24,268,3,"ND",0,0,0,0
"16692","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",24,268,4,"D",1,0,1,1
"16693","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",24,268,5,"D",0,0,0,1
"16694","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",24,268,6,"D",0,0,0,0
"16695","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",24,268,7,"ND",0,0,0,0
"16696","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Confirmed",24,289,1,"D",0,0,1,0
"16697","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Confirmed",24,289,2,"ND",0,0,0,1
"16698","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Confirmed",24,289,3,"D",0,0,1,0
"16699","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Confirmed",24,289,4,"ND",0,0,0,0
"16700","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Confirmed",24,289,5,"D",0,0,1,0
"16701","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Confirmed",24,289,6,"D",1,0,0,0
"16702","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Confirmed",24,289,7,"ND",0,0,0,0
"16703","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",24,89,1,"ND",0,0,0,0
"16704","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",24,89,2,"ND",0,0,0,1
"16705","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",24,89,3,"D",0,0,0,0
"16706","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",24,89,4,"ND",0,0,0,0
"16707","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",24,89,5,"D",0,0,1,0
"16708","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",24,89,6,"D",0,0,1,0
"16709","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",24,89,7,"ND",0,0,0,0
"16710","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",24,219,1,"D",0,0,1,0
"16711","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",24,219,2,"ND",0,0,0,0
"16712","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",24,219,3,"ND",0,0,0,0
"16713","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",24,219,4,"D",0,0,1,0
"16714","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",24,219,5,"D",1,0,0,0
"16715","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",24,219,6,"D",0,0,1,0
"16716","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",24,219,7,"ND",0,0,0,1
"16717","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",36,189,1,"D",0,0,0,0
"16718","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",36,189,2,"ND",0,0,0,0
"16719","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",36,189,3,"ND",0,0,0,0
"16720","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",36,189,4,"D",0,0,1,0
"16721","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",36,189,5,"D",1,0,0,0
"16722","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",36,189,6,"ND",0,0,0,1
"16723","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",36,189,7,"D",0,0,0,0
"16724","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Confirmed",36,40,1,"D",1,0,0,0
"16725","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Confirmed",36,40,2,"ND",0,0,0,0
"16726","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Confirmed",36,40,3,"ND",0,0,0,0
"16727","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Confirmed",36,40,4,"ND",0,0,0,1
"16728","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Confirmed",36,40,5,"D",0,0,0,1
"16729","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Confirmed",36,40,6,"D",0,0,0,0
"16730","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Confirmed",36,40,7,"ND",0,0,0,0
"16731","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",36,195,1,"ND",0,0,0,0
"16732","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",36,195,2,"D",1,0,1,0
"16733","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",36,195,3,"ND",0,0,0,0
"16734","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",36,195,4,"D",1,0,1,0
"16735","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",36,195,5,"D",1,0,0,0
"16736","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",36,195,6,"D",0,0,1,0
"16737","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",36,195,7,"ND",0,0,0,0
"16738","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",36,234,1,"X",0,0,0,0
"16739","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",36,234,2,"X",0,0,0,0
"16740","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",36,234,3,"X",0,0,0,0
"16741","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",36,234,4,"X",0,0,0,0
"16742","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",36,234,5,"X",0,0,0,0
"16743","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",36,234,6,"X",0,0,0,0
"16744","9/7/18","8/10/18",28,2,"Endo_Inoc","Exp","Inoculated",36,234,7,"X",0,0,0,0
"16745","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Free",0,311,1,"ND",0,0,0,0
"16746","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Free",0,311,2,"D",1,0,0,0
"16747","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Free",0,311,3,"D",1,0,1,1
"16748","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Free",0,311,4,"D",0,0,1,0
"16749","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Free",0,311,5,"ND",0,0,0,0
"16750","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Free",0,311,6,"D",1,0,0,0
"16751","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Free",0,311,7,"D",1,0,0,0
"16752","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Confirmed",12,113,1,"D",1,0,0,0
"16753","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Confirmed",12,113,2,"ND",0,0,0,0
"16754","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Confirmed",12,113,3,"D",1,0,0,0
"16755","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Confirmed",12,113,4,"ND",0,0,0,0
"16756","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Confirmed",12,113,5,"ND",0,0,0,0
"16757","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Confirmed",12,113,6,"D",1,0,1,0
"16758","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Confirmed",12,113,7,"ND",0,0,0,0
"16759","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",12,24,1,"D",1,0,0,0
"16760","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",12,24,2,"D",1,0,1,1
"16761","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",12,24,3,"D",1,0,0,0
"16762","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",12,24,4,"ND",0,0,0,0
"16763","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",12,24,5,"D",1,0,0,0
"16764","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",12,24,6,"D",1,0,0,0
"16765","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",12,24,7,"ND",0,0,0,0
"16766","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",12,23,1,"D",1,0,0,0
"16767","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",12,23,2,"D",0,0,1,0
"16768","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",12,23,3,"ND",0,0,0,0
"16769","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",12,23,4,"ND",0,0,0,0
"16770","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",12,23,5,"D",1,0,0,0
"16771","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",12,23,6,"D",0,0,1,1
"16772","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",12,23,7,"D",0,0,0,0
"16773","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Confirmed",12,290,1,"ND",0,0,0,0
"16774","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Confirmed",12,290,2,"D",1,0,0,0
"16775","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Confirmed",12,290,3,"D",1,0,0,0
"16776","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Confirmed",12,290,4,"ND",0,0,0,0
"16777","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Confirmed",12,290,5,"D",1,0,0,0
"16778","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Confirmed",12,290,6,"ND",0,0,0,0
"16779","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Confirmed",12,290,7,"D",1,0,1,0
"16780","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",24,157,1,"D",1,0,0,0
"16781","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",24,157,2,"ND",0,0,0,0
"16782","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",24,157,3,"D",1,0,1,1
"16783","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",24,157,4,"D",1,0,1,0
"16784","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",24,157,5,"ND",0,0,0,0
"16785","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",24,157,6,"D",1,0,1,0
"16786","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",24,157,7,"ND",0,0,0,1
"16787","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",24,133,1,"D",0,0,1,0
"16788","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",24,133,2,"ND",0,0,0,0
"16789","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",24,133,3,"ND",0,0,0,0
"16790","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",24,133,4,"D",1,0,1,0
"16791","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",24,133,5,"D",1,0,0,0
"16792","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",24,133,6,"D",1,0,0,0
"16793","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",24,133,7,"ND",0,0,0,1
"16794","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Confirmed",24,205,1,"D",1,0,1,0
"16795","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Confirmed",24,205,2,"ND",0,0,0,0
"16796","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Confirmed",24,205,3,"ND",0,0,0,1
"16797","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Confirmed",24,205,4,"D",0,0,1,0
"16798","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Confirmed",24,205,5,"D",1,0,1,0
"16799","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Confirmed",24,205,6,"ND",0,0,0,0
"16800","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Confirmed",24,205,7,"D",1,0,1,0
"16801","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",24,145,1,"D",1,0,0,1
"16802","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",24,145,2,"D",1,0,1,0
"16803","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",24,145,3,"D",0,0,1,0
"16804","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",24,145,4,"ND",0,0,0,0
"16805","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",24,145,5,"D",0,0,1,0
"16806","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",24,145,6,"ND",0,0,0,0
"16807","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",24,145,7,"ND",0,0,0,0
"16808","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,240,1,"ND",0,0,0,0
"16809","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,240,2,"D",1,0,0,0
"16810","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,240,3,"ND",0,0,0,0
"16811","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,240,4,"ND",0,0,0,0
"16812","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,240,5,"D",1,0,0,0
"16813","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,240,6,"D",1,0,0,0
"16814","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,240,7,"ND",0,0,0,1
"16815","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,177,1,"D",0,0,0,0
"16816","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,177,2,"ND",0,0,0,0
"16817","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,177,3,"ND",0,0,0,1
"16818","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,177,4,"D",0,0,0,0
"16819","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,177,5,"D",1,0,1,0
"16820","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,177,6,"ND",0,0,0,1
"16821","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,177,7,"D",0,0,0,0
"16822","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,273,1,"D",1,0,1,0
"16823","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,273,2,"ND",0,0,0,0
"16824","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,273,3,"D",1,0,0,0
"16825","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,273,4,"D",1,0,0,0
"16826","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,273,5,"ND",0,0,0,0
"16827","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,273,6,"D",1,0,0,0
"16828","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,273,7,"D",1,0,0,0
"16829","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,277,1,"ND",0,0,0,0
"16830","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,277,2,"ND",0,0,0,0
"16831","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,277,3,"D",1,0,0,0
"16832","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,277,4,"D",1,0,0,0
"16833","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,277,5,"ND",0,0,0,0
"16834","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,277,6,"ND",0,0,0,1
"16835","9/7/18","8/10/18",28,3,"Endo_Inoc","Exp","Inoculated",36,277,7,"D",1,0,0,1
"17018","9/7/18","8/10/18",28,6,"Endo_Free","Exp","Free",0,458,1,"D",1,0,1,0
"17019","9/7/18","8/10/18",28,6,"Endo_Free","Exp","Free",0,458,2,"D",0,0,1,0
"17020","9/7/18","8/10/18",28,6,"Endo_Free","Exp","Free",0,458,3,"ND",0,0,0,0
"17021","9/7/18","8/10/18",28,6,"Endo_Free","Exp","Free",0,458,4,"ND",0,0,0,0
"17022","9/7/18","8/10/18",28,6,"Endo_Free","Exp","Free",0,458,5,"ND",0,0,0,0
"17023","9/7/18","8/10/18",28,6,"Endo_Free","Exp","Free",0,458,6,"D",1,0,1,0
"17024","9/7/18","8/10/18",28,6,"Endo_Free","Exp","Free",0,458,7,"ND",0,0,0,0
"17025","9/7/18","8/10/18",28,6,"Endo_Free","Exp","Free",12,469,1,"D",0,0,1,0
"17026","9/7/18","8/10/18",28,6,"Endo_Free","Exp","Free",12,469,2,"ND",0,0,0,0
"17027","9/7/18","8/10/18",28,6,"Endo_Free","Exp","Free",12,469,3,"D",0,0,1,0
"17028","9/7/18","8/10/18",28,6,"Endo_Free","Exp","Free",12,469,4,"D",1,0,1,0
"17029","9/7/18","8/10/18",28,6,"Endo_Free","Exp","Free",12,469,5,"ND",0,0,0,0
"17030","9/7/18","8/10/18",28,6,"Endo_Free","Exp","Free",12,469,6,"ND",0,0,0,0
